,accession,hit_id,hit_def,expect,score,positives,gaps
366,7881,gnl|BL_ORD_ID|7881,gi|7297995|gb|AAF53237.1| (AE003638) CG5092 gene product [Drosophila melanogaster],0.0,4207.0,1332,130
1255,12321,gnl|BL_ORD_ID|12321,gi|7304081|gb|AAF59119.1| (AE003838) BcDNA:GM05306 gene product [Drosophila melanogaster],2.48624e-68,593.0,232,24
1743,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],4.28333e-70,590.0,218,13
1396,8919,gnl|BL_ORD_ID|8919,gi|7299061|gb|AAF54262.1| (AE003679) CG9748 gene product [Drosophila melanogaster],1.59202e-66,587.0,228,35
516,3831,gnl|BL_ORD_ID|3831,gi|7295314|gb|AAF50635.1| (AE003560) CG10077 gene product [Drosophila melanogaster],2.99658e-67,586.0,205,13
1744,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],2.56622e-66,586.0,204,12
521,3064,gnl|BL_ORD_ID|3064,gi|7293060|gb|AAF48446.1| (AE003498) CG6227 gene product [Drosophila melanogaster],6.59081e-66,585.0,220,18
1391,6771,gnl|BL_ORD_ID|6771,gi|10727150|gb|AAF51927.2| (AE003601) Rm62 gene product [alt 1] [Drosophila melanogaster],7.22236e-68,585.0,231,36
1393,6773,gnl|BL_ORD_ID|6773,gi|7296646|gb|AAF51926.1| (AE003601) Rm62 gene product [alt 3] [Drosophila melanogaster],9.0656e-68,584.0,231,36
1392,6774,gnl|BL_ORD_ID|6774,gi|10727152|gb|AAG22213.1| (AE003601) Rm62 gene product [alt 4] [Drosophila melanogaster],7.91101e-68,584.0,231,36
1394,6772,gnl|BL_ORD_ID|6772,gi|10727151|gb|AAG22212.1| (AE003601) Rm62 gene product [alt 2] [Drosophila melanogaster],9.35594e-68,584.0,231,36
236,10102,gnl|BL_ORD_ID|10102,gi|7300269|gb|AAF55431.1| (AE003718) CG5826 gene product [Drosophila melanogaster],5.86221e-77,583.0,140,2
237,2297,gnl|BL_ORD_ID|2297,gi|7292296|gb|AAF47704.1| (AE003476) Jafrac2 gene product [Drosophila melanogaster],2.76653e-76,581.0,138,0
1866,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],1.00292e-68,581.0,202,12
1188,8880,gnl|BL_ORD_ID|8880,gi|7299019|gb|AAF54221.1| (AE003678) CG7483 gene product [Drosophila melanogaster],2.35065e-69,579.0,206,15
838,6544,gnl|BL_ORD_ID|6544,gi|7296874|gb|AAF52149.1| (AE003606) CG9791 gene product [Drosophila melanogaster],2.14292e-64,577.0,277,69
518,6772,gnl|BL_ORD_ID|6772,gi|10727151|gb|AAG22212.1| (AE003601) Rm62 gene product [alt 2] [Drosophila melanogaster],5.41653e-67,573.0,208,17
517,6771,gnl|BL_ORD_ID|6771,gi|10727150|gb|AAF51927.2| (AE003601) Rm62 gene product [alt 1] [Drosophila melanogaster],5.36037e-67,573.0,208,17
522,8851,gnl|BL_ORD_ID|8851,gi|7298989|gb|AAF54192.1| (AE003677) CG7878 gene product [Drosophila melanogaster],6.73664e-66,572.0,206,17
520,6773,gnl|BL_ORD_ID|6773,gi|7296646|gb|AAF51926.1| (AE003601) Rm62 gene product [alt 3] [Drosophila melanogaster],5.82716e-67,572.0,208,17
519,6774,gnl|BL_ORD_ID|6774,gi|10727152|gb|AAG22213.1| (AE003601) Rm62 gene product [alt 4] [Drosophila melanogaster],5.41787e-67,572.0,208,17
525,1955,gnl|BL_ORD_ID|1955,gi|7291960|gb|AAF47376.1| (AE003468) CG6994 gene product [Drosophila melanogaster],9.56451e-64,570.0,198,8
882,153,gnl|BL_ORD_ID|153,gi|7290150|gb|AAF45614.1| (AE003420) SNF1A gene product [Drosophila melanogaster],1.45049e-63,569.0,191,32
5,12321,gnl|BL_ORD_ID|12321,gi|7304081|gb|AAF59119.1| (AE003838) BcDNA:GM05306 gene product [Drosophila melanogaster],2.27833e-61,568.0,204,55
1397,8851,gnl|BL_ORD_ID|8851,gi|7298989|gb|AAF54192.1| (AE003677) CG7878 gene product [Drosophila melanogaster],2.85344e-64,567.0,222,27
467,8851,gnl|BL_ORD_ID|8851,gi|7298989|gb|AAF54192.1| (AE003677) CG7878 gene product [Drosophila melanogaster],1.88201e-66,567.0,211,12
429,8851,gnl|BL_ORD_ID|8851,gi|7298989|gb|AAF54192.1| (AE003677) CG7878 gene product [Drosophila melanogaster],1.88201e-66,567.0,211,12
1398,3831,gnl|BL_ORD_ID|3831,gi|7295314|gb|AAF50635.1| (AE003560) CG10077 gene product [Drosophila melanogaster],1.24414e-63,567.0,229,28
1819,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],1.40005e-64,567.0,197,15
97,10630,gnl|BL_ORD_ID|10630,gi|7300808|gb|AAF55951.1| (AE003737) pit gene product [Drosophila melanogaster],2.8583e-63,567.0,215,17
197,7524,gnl|BL_ORD_ID|7524,gi|7297629|gb|AAF52881.1| (AE003628) me31B gene product [Drosophila melanogaster],2.09932e-67,566.0,211,22
1820,3346,gnl|BL_ORD_ID|3346,gi|7293348|gb|AAF48727.1| (AE003505) BcDNA:GH02833 gene product [Drosophila melanogaster],2.31695e-61,566.0,247,93
44,10910,gnl|BL_ORD_ID|10910,gi|7301096|gb|AAF56230.1| (AE003746) Hsp68 gene product [Drosophila melanogaster],3.20362e-65,566.0,269,63
45,9565,gnl|BL_ORD_ID|9565,gi|7299717|gb|AAF54899.1| (AE003698) Hsc70-2 gene product [Drosophila melanogaster],4.66223e-65,565.0,276,65
524,10630,gnl|BL_ORD_ID|10630,gi|7300808|gb|AAF55951.1| (AE003737) pit gene product [Drosophila melanogaster],2.95888e-65,565.0,230,34
1218,11914,gnl|BL_ORD_ID|11914,gi|7302127|gb|AAF57226.1| (AE003781) Ef2b gene product [alt 2] [Drosophila melanogaster],2.15263e-60,565.0,229,59
98,8083,gnl|BL_ORD_ID|8083,gi|7298204|gb|AAF53438.1| (AE003646) vas gene product [Drosophila melanogaster],1.37768e-62,562.0,209,17
857,12321,gnl|BL_ORD_ID|12321,gi|7304081|gb|AAF59119.1| (AE003838) BcDNA:GM05306 gene product [Drosophila melanogaster],8.17195e-63,562.0,200,19
1705,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],2.16919e-63,560.0,217,16
1503,8919,gnl|BL_ORD_ID|8919,gi|7299061|gb|AAF54262.1| (AE003679) CG9748 gene product [Drosophila melanogaster],1.01316e-64,559.0,215,28
1821,12321,gnl|BL_ORD_ID|12321,gi|7304081|gb|AAF59119.1| (AE003838) BcDNA:GM05306 gene product [Drosophila melanogaster],2.96002e-61,559.0,215,25
883,13812,gnl|BL_ORD_ID|13812,gi|7302570|gb|AAF57652.1| (AE003798) CG15072 gene product [Drosophila melanogaster],4.94595e-61,558.0,188,38
884,4892,gnl|BL_ORD_ID|4892,gi|7294217|gb|AAF49569.1| (AE003529) CG6114 gene product [Drosophila melanogaster],6.15831e-60,556.0,163,21
1189,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],8.41161e-65,556.0,205,33
46,4680,gnl|BL_ORD_ID|4680,gi|7294437|gb|AAF49782.1| (AE003536) Hsc70-1 gene product [Drosophila melanogaster],1.79499e-63,555.0,238,39
299,6528,gnl|BL_ORD_ID|6528,gi|7296891|gb|AAF52165.1| (AE003607) abs gene product [Drosophila melanogaster],2.53139e-61,555.0,225,37
468,3831,gnl|BL_ORD_ID|3831,gi|7295314|gb|AAF50635.1| (AE003560) CG10077 gene product [Drosophila melanogaster],7.1779e-64,553.0,190,9
430,3831,gnl|BL_ORD_ID|3831,gi|7295314|gb|AAF50635.1| (AE003560) CG10077 gene product [Drosophila melanogaster],7.1779e-64,553.0,190,9
855,5163,gnl|BL_ORD_ID|5163,gi|7293941|gb|AAF49303.1| (AE003522) CG5589 gene product [Drosophila melanogaster],7.22112e-63,553.0,219,28
431,859,gnl|BL_ORD_ID|859,gi|7290853|gb|AAF46295.1| (AE003442) CG10777 gene product [Drosophila melanogaster],3.93551e-63,552.0,208,18
469,859,gnl|BL_ORD_ID|859,gi|7290853|gb|AAF46295.1| (AE003442) CG10777 gene product [Drosophila melanogaster],3.93551e-63,552.0,208,18
99,12448,gnl|BL_ORD_ID|12448,gi|7303950|gb|AAF58994.1| (AE003834) Dbp45A gene product [Drosophila melanogaster],2.04893e-62,552.0,199,10
432,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],8.33616e-63,551.0,210,18
47,9819,gnl|BL_ORD_ID|9819,gi|7299978|gb|AAF55150.1| (AE003708) Hsc70-4 gene product [Drosophila melanogaster],7.08962e-63,551.0,238,23
470,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],8.33616e-63,551.0,210,18
261,5163,gnl|BL_ORD_ID|5163,gi|7293941|gb|AAF49303.1| (AE003522) CG5589 gene product [Drosophila melanogaster],1.57376e-62,550.0,221,28
6,8919,gnl|BL_ORD_ID|8919,gi|7299061|gb|AAF54262.1| (AE003679) CG9748 gene product [Drosophila melanogaster],5.85872e-59,550.0,214,66
523,8880,gnl|BL_ORD_ID|8880,gi|7299019|gb|AAF54221.1| (AE003678) CG7483 gene product [Drosophila melanogaster],2.92131e-65,548.0,206,4
48,9386,gnl|BL_ORD_ID|9386,gi|10726476|gb|AAG22148.1| (AE003693) CG18743 gene product [Drosophila melanogaster],1.10697e-62,548.0,265,56
1190,12321,gnl|BL_ORD_ID|12321,gi|7304081|gb|AAF59119.1| (AE003838) BcDNA:GM05306 gene product [Drosophila melanogaster],1.40413e-61,548.0,212,9
858,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],9.52327e-63,546.0,226,44
260,8880,gnl|BL_ORD_ID|8880,gi|7299019|gb|AAF54221.1| (AE003678) CG7483 gene product [Drosophila melanogaster],7.54085e-64,545.0,216,30
1506,6773,gnl|BL_ORD_ID|6773,gi|7296646|gb|AAF51926.1| (AE003601) Rm62 gene product [alt 3] [Drosophila melanogaster],3.62205e-64,545.0,224,22
1505,6772,gnl|BL_ORD_ID|6772,gi|10727151|gb|AAG22212.1| (AE003601) Rm62 gene product [alt 2] [Drosophila melanogaster],3.43291e-64,545.0,224,20
1504,6774,gnl|BL_ORD_ID|6774,gi|10727152|gb|AAG22213.1| (AE003601) Rm62 gene product [alt 4] [Drosophila melanogaster],3.30841e-64,545.0,224,20
1507,6771,gnl|BL_ORD_ID|6771,gi|10727150|gb|AAF51927.2| (AE003601) Rm62 gene product [alt 1] [Drosophila melanogaster],3.65543e-64,545.0,224,20
1399,4333,gnl|BL_ORD_ID|4333,gi|7294797|gb|AAF50131.1| (AE003547) CG6418 gene product [alt 2] [Drosophila melanogaster],1.72347e-60,544.0,202,27
238,4810,gnl|BL_ORD_ID|4810,gi|7294303|gb|AAF49652.1| (AE003532) CG6888 gene product [Drosophila melanogaster],2.73164e-71,543.0,132,0
830,862,gnl|BL_ORD_ID|862,gi|7290855|gb|AAF46297.1| (AE003442) RpS14a gene product [alt 1] [Drosophila melanogaster],1.06641e-72,542.0,111,0
829,863,gnl|BL_ORD_ID|863,gi|7290857|gb|AAF46299.1| (AE003442) RpS14b gene product [Drosophila melanogaster],1.06641e-72,542.0,111,0
831,861,gnl|BL_ORD_ID|861,gi|7290856|gb|AAF46298.1| (AE003442) RpS14a gene product [alt 2] [Drosophila melanogaster],1.06641e-72,542.0,111,0
526,8083,gnl|BL_ORD_ID|8083,gi|7298204|gb|AAF53438.1| (AE003646) vas gene product [Drosophila melanogaster],5.67745e-62,542.0,195,18
245,861,gnl|BL_ORD_ID|861,gi|7290856|gb|AAF46298.1| (AE003442) RpS14a gene product [alt 2] [Drosophila melanogaster],1.36712e-72,541.0,111,0
244,862,gnl|BL_ORD_ID|862,gi|7290855|gb|AAF46297.1| (AE003442) RpS14a gene product [alt 1] [Drosophila melanogaster],1.36712e-72,541.0,111,0
243,863,gnl|BL_ORD_ID|863,gi|7290857|gb|AAF46299.1| (AE003442) RpS14b gene product [Drosophila melanogaster],1.36712e-72,541.0,111,0
527,6528,gnl|BL_ORD_ID|6528,gi|7296891|gb|AAF52165.1| (AE003607) abs gene product [Drosophila melanogaster],6.97699e-62,540.0,190,17
1508,4308,gnl|BL_ORD_ID|4308,gi|7294824|gb|AAF50157.1| (AE003548) Dhh1 gene product [Drosophila melanogaster],2.75345e-61,540.0,205,19
856,8880,gnl|BL_ORD_ID|8880,gi|7299019|gb|AAF54221.1| (AE003678) CG7483 gene product [Drosophila melanogaster],7.4526e-63,539.0,214,21
100,8851,gnl|BL_ORD_ID|8851,gi|7298989|gb|AAF54192.1| (AE003677) CG7878 gene product [Drosophila melanogaster],6.36866e-59,538.0,206,12
263,12321,gnl|BL_ORD_ID|12321,gi|7304081|gb|AAF59119.1| (AE003838) BcDNA:GM05306 gene product [Drosophila melanogaster],1.39598e-59,538.0,197,19
1745,3831,gnl|BL_ORD_ID|3831,gi|7295314|gb|AAF50635.1| (AE003560) CG10077 gene product [Drosophila melanogaster],1.97871e-60,538.0,196,15
548,10630,gnl|BL_ORD_ID|10630,gi|7300808|gb|AAF55951.1| (AE003737) pit gene product [Drosophila melanogaster],7.41555e-60,535.0,227,28
102,3366,gnl|BL_ORD_ID|3366,gi|7293369|gb|AAF48747.1| (AE003506) CG5800 gene product [Drosophila melanogaster],4.44685e-58,535.0,206,28
886,253,gnl|BL_ORD_ID|253,gi|7290249|gb|AAF45711.1| (AE003422) EG:22E5.8 gene product [Drosophila melanogaster],2.51718e-56,534.0,157,21
101,6528,gnl|BL_ORD_ID|6528,gi|7296891|gb|AAF52165.1| (AE003607) abs gene product [Drosophila melanogaster],6.81499e-59,533.0,204,17
1306,3064,gnl|BL_ORD_ID|3064,gi|7293060|gb|AAF48446.1| (AE003498) CG6227 gene product [Drosophila melanogaster],1.18385e-59,532.0,198,15
471,6774,gnl|BL_ORD_ID|6774,gi|10727152|gb|AAG22213.1| (AE003601) Rm62 gene product [alt 4] [Drosophila melanogaster],3.10039e-62,531.0,197,11
1510,3831,gnl|BL_ORD_ID|3831,gi|7295314|gb|AAF50635.1| (AE003560) CG10077 gene product [Drosophila melanogaster],1.12048e-60,531.0,202,11
1400,859,gnl|BL_ORD_ID|859,gi|7290853|gb|AAF46295.1| (AE003442) CG10777 gene product [Drosophila melanogaster],3.10649e-58,531.0,224,42
433,6774,gnl|BL_ORD_ID|6774,gi|10727152|gb|AAG22213.1| (AE003601) Rm62 gene product [alt 4] [Drosophila melanogaster],3.10039e-62,531.0,197,11
1511,3064,gnl|BL_ORD_ID|3064,gi|7293060|gb|AAF48446.1| (AE003498) CG6227 gene product [Drosophila melanogaster],6.41263e-60,531.0,202,17
105,3064,gnl|BL_ORD_ID|3064,gi|7293060|gb|AAF48446.1| (AE003498) CG6227 gene product [Drosophila melanogaster],2.04381e-56,530.0,218,24
474,6772,gnl|BL_ORD_ID|6772,gi|10727151|gb|AAG22212.1| (AE003601) Rm62 gene product [alt 2] [Drosophila melanogaster],4.82374e-62,530.0,197,11
436,6772,gnl|BL_ORD_ID|6772,gi|10727151|gb|AAG22212.1| (AE003601) Rm62 gene product [alt 2] [Drosophila melanogaster],4.82374e-62,530.0,197,11
434,6771,gnl|BL_ORD_ID|6771,gi|10727150|gb|AAF51927.2| (AE003601) Rm62 gene product [alt 1] [Drosophila melanogaster],4.34542e-62,530.0,197,11
435,6773,gnl|BL_ORD_ID|6773,gi|7296646|gb|AAF51926.1| (AE003601) Rm62 gene product [alt 3] [Drosophila melanogaster],4.73286e-62,530.0,197,11
472,6771,gnl|BL_ORD_ID|6771,gi|10727150|gb|AAF51927.2| (AE003601) Rm62 gene product [alt 1] [Drosophila melanogaster],4.34542e-62,530.0,197,11
473,6773,gnl|BL_ORD_ID|6773,gi|7296646|gb|AAF51926.1| (AE003601) Rm62 gene product [alt 3] [Drosophila melanogaster],4.73286e-62,530.0,197,11
1509,8851,gnl|BL_ORD_ID|8851,gi|7298989|gb|AAF54192.1| (AE003677) CG7878 gene product [Drosophila melanogaster],5.43227e-61,529.0,200,12
300,8919,gnl|BL_ORD_ID|8919,gi|7299061|gb|AAF54262.1| (AE003679) CG9748 gene product [Drosophila melanogaster],1.24946e-56,528.0,195,31
103,4333,gnl|BL_ORD_ID|4333,gi|7294797|gb|AAF50131.1| (AE003547) CG6418 gene product [alt 2] [Drosophila melanogaster],3.8816e-57,528.0,203,9
1746,859,gnl|BL_ORD_ID|859,gi|7290853|gb|AAF46295.1| (AE003442) CG10777 gene product [Drosophila melanogaster],1.92145e-58,527.0,195,17
301,1955,gnl|BL_ORD_ID|1955,gi|7291960|gb|AAF47376.1| (AE003468) CG6994 gene product [Drosophila melanogaster],2.75272e-55,526.0,209,34
1256,12448,gnl|BL_ORD_ID|12448,gi|7303950|gb|AAF58994.1| (AE003834) Dbp45A gene product [Drosophila melanogaster],1.85802e-60,524.0,209,19
438,8919,gnl|BL_ORD_ID|8919,gi|7299061|gb|AAF54262.1| (AE003679) CG9748 gene product [Drosophila melanogaster],1.52013e-59,522.0,212,26
476,8919,gnl|BL_ORD_ID|8919,gi|7299061|gb|AAF54262.1| (AE003679) CG9748 gene product [Drosophila melanogaster],1.52013e-59,522.0,212,26
262,6954,gnl|BL_ORD_ID|6954,gi|7297048|gb|AAF52317.1| (AE003612) eIF-4a gene product [Drosophila melanogaster],1.63939e-60,522.0,206,20
1867,5163,gnl|BL_ORD_ID|5163,gi|7293941|gb|AAF49303.1| (AE003522) CG5589 gene product [Drosophila melanogaster],2.46975e-59,522.0,213,24
1751,3064,gnl|BL_ORD_ID|3064,gi|7293060|gb|AAF48446.1| (AE003498) CG6227 gene product [Drosophila melanogaster],2.72092e-57,521.0,181,10
885,9288,gnl|BL_ORD_ID|9288,gi|7299437|gb|AAF54626.1| (AE003691) KP78b gene product [Drosophila melanogaster],1.22046e-56,520.0,163,25
264,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],4.63806e-59,520.0,200,20
549,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],4.48533e-59,520.0,203,28
1706,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],1.72778e-60,519.0,208,15
7,6528,gnl|BL_ORD_ID|6528,gi|7296891|gb|AAF52165.1| (AE003607) abs gene product [Drosophila melanogaster],6.45162e-56,518.0,204,69
529,3366,gnl|BL_ORD_ID|3366,gi|7293369|gb|AAF48747.1| (AE003506) CG5800 gene product [Drosophila melanogaster],9.87879e-58,518.0,202,26
888,13915,gnl|BL_ORD_ID|13915,gi|7302464|gb|AAF57549.1| (AE003795) par-1 gene product [alt 1] [Drosophila melanogaster],2.52486e-55,517.0,160,21
1512,4333,gnl|BL_ORD_ID|4333,gi|7294797|gb|AAF50131.1| (AE003547) CG6418 gene product [alt 2] [Drosophila melanogaster],9.06704e-59,517.0,196,13
887,9289,gnl|BL_ORD_ID|9289,gi|7299438|gb|AAF54627.1| (AE003691) KP78a gene product [Drosophila melanogaster],1.43158e-55,517.0,180,35
1868,12448,gnl|BL_ORD_ID|12448,gi|7303950|gb|AAF58994.1| (AE003834) Dbp45A gene product [Drosophila melanogaster],3.05656e-59,517.0,188,23
106,8327,gnl|BL_ORD_ID|8327,gi|7298459|gb|AAF53680.1| (AE003659) CG10333 gene product [Drosophila melanogaster],1.52038e-55,516.0,205,40
1307,8919,gnl|BL_ORD_ID|8919,gi|7299061|gb|AAF54262.1| (AE003679) CG9748 gene product [Drosophila melanogaster],4.4881e-58,515.0,198,38
528,6954,gnl|BL_ORD_ID|6954,gi|7297048|gb|AAF52317.1| (AE003612) eIF-4a gene product [Drosophila melanogaster],2.57551e-60,514.0,203,3
437,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],2.27524e-60,514.0,206,13
475,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],2.27524e-60,514.0,206,13
1261,3831,gnl|BL_ORD_ID|3831,gi|7295314|gb|AAF50635.1| (AE003560) CG10077 gene product [Drosophila melanogaster],4.10056e-57,514.0,198,24
9,8327,gnl|BL_ORD_ID|8327,gi|7298459|gb|AAF53680.1| (AE003659) CG10333 gene product [Drosophila melanogaster],4.04202e-54,513.0,208,89
368,770,gnl|BL_ORD_ID|770,gi|7290761|gb|AAF46207.1| (AE003438) CG4549 gene product [Drosophila melanogaster],7.3266e-52,513.0,249,87
1191,6954,gnl|BL_ORD_ID|6954,gi|7297048|gb|AAF52317.1| (AE003612) eIF-4a gene product [Drosophila melanogaster],9.16098e-60,513.0,198,8
1747,6771,gnl|BL_ORD_ID|6771,gi|10727150|gb|AAF51927.2| (AE003601) Rm62 gene product [alt 1] [Drosophila melanogaster],3.78633e-58,512.0,179,12
1192,7524,gnl|BL_ORD_ID|7524,gi|7297629|gb|AAF52881.1| (AE003628) me31B gene product [Drosophila melanogaster],5.78813e-59,512.0,193,10
1423,10630,gnl|BL_ORD_ID|10630,gi|7300808|gb|AAF55951.1| (AE003737) pit gene product [Drosophila melanogaster],3.29908e-56,512.0,220,39
1750,6774,gnl|BL_ORD_ID|6774,gi|10727152|gb|AAG22213.1| (AE003601) Rm62 gene product [alt 4] [Drosophila melanogaster],3.90037e-58,511.0,179,12
1748,6773,gnl|BL_ORD_ID|6773,gi|7296646|gb|AAF51926.1| (AE003601) Rm62 gene product [alt 3] [Drosophila melanogaster],3.79516e-58,511.0,179,12
1749,6772,gnl|BL_ORD_ID|6772,gi|10727151|gb|AAG22212.1| (AE003601) Rm62 gene product [alt 2] [Drosophila melanogaster],3.86498e-58,511.0,179,12
8,8083,gnl|BL_ORD_ID|8083,gi|7298204|gb|AAF53438.1| (AE003646) vas gene product [Drosophila melanogaster],1.03249e-54,511.0,206,65
387,10630,gnl|BL_ORD_ID|10630,gi|7300808|gb|AAF55951.1| (AE003737) pit gene product [Drosophila melanogaster],1.17495e-55,511.0,265,118
1752,8327,gnl|BL_ORD_ID|8327,gi|7298459|gb|AAF53680.1| (AE003659) CG10333 gene product [Drosophila melanogaster],8.52337e-57,511.0,193,35
1514,859,gnl|BL_ORD_ID|859,gi|7290853|gb|AAF46295.1| (AE003442) CG10777 gene product [Drosophila melanogaster],2.36982e-57,510.0,202,18
11,859,gnl|BL_ORD_ID|859,gi|7290853|gb|AAF46295.1| (AE003442) CG10777 gene product [Drosophila melanogaster],4.08166e-53,509.0,208,51
1257,6774,gnl|BL_ORD_ID|6774,gi|10727152|gb|AAG22213.1| (AE003601) Rm62 gene product [alt 4] [Drosophila melanogaster],8.85576e-58,509.0,205,19
1753,4333,gnl|BL_ORD_ID|4333,gi|7294797|gb|AAF50131.1| (AE003547) CG6418 gene product [alt 2] [Drosophila melanogaster],1.46048e-56,509.0,181,10
365,9789,gnl|BL_ORD_ID|9789,gi|7299947|gb|AAF55120.1| (AE003707) CG3843 gene product [Drosophila melanogaster],2.8423e-65,508.0,149,2
107,8867,gnl|BL_ORD_ID|8867,gi|7299006|gb|AAF54208.1| (AE003678) CG9630 gene product [Drosophila melanogaster],1.61881e-55,508.0,204,22
1259,6773,gnl|BL_ORD_ID|6773,gi|7296646|gb|AAF51926.1| (AE003601) Rm62 gene product [alt 3] [Drosophila melanogaster],1.35371e-57,508.0,205,19
1258,6771,gnl|BL_ORD_ID|6771,gi|10727150|gb|AAF51927.2| (AE003601) Rm62 gene product [alt 1] [Drosophila melanogaster],1.30937e-57,508.0,205,19
109,8919,gnl|BL_ORD_ID|8919,gi|7299061|gb|AAF54262.1| (AE003679) CG9748 gene product [Drosophila melanogaster],1.97806e-54,508.0,218,28
1262,3064,gnl|BL_ORD_ID|3064,gi|7293060|gb|AAF48446.1| (AE003498) CG6227 gene product [Drosophila melanogaster],1.24785e-55,508.0,205,19
1106,9789,gnl|BL_ORD_ID|9789,gi|7299947|gb|AAF55120.1| (AE003707) CG3843 gene product [Drosophila melanogaster],2.8423e-65,508.0,149,2
1260,6772,gnl|BL_ORD_ID|6772,gi|10727151|gb|AAG22212.1| (AE003601) Rm62 gene product [alt 2] [Drosophila melanogaster],1.51183e-57,507.0,205,19
10,3831,gnl|BL_ORD_ID|3831,gi|7295314|gb|AAF50635.1| (AE003560) CG10077 gene product [Drosophila melanogaster],3.53383e-53,506.0,209,65
369,9818,gnl|BL_ORD_ID|9818,gi|7299977|gb|AAF55149.1| (AE003708) CG6535 gene product [Drosophila melanogaster],5.28104e-51,506.0,183,37
104,8880,gnl|BL_ORD_ID|8880,gi|7299019|gb|AAF54221.1| (AE003678) CG7483 gene product [Drosophila melanogaster],4.68188e-57,505.0,207,11
1515,1955,gnl|BL_ORD_ID|1955,gi|7291960|gb|AAF47376.1| (AE003468) CG6994 gene product [Drosophila melanogaster],4.16654e-56,503.0,201,24
1263,859,gnl|BL_ORD_ID|859,gi|7290853|gb|AAF46295.1| (AE003442) CG10777 gene product [Drosophila melanogaster],3.22156e-55,503.0,211,24
1869,8880,gnl|BL_ORD_ID|8880,gi|7299019|gb|AAF54221.1| (AE003678) CG7483 gene product [Drosophila melanogaster],1.70696e-58,503.0,185,10
1870,1955,gnl|BL_ORD_ID|1955,gi|7291960|gb|AAF47376.1| (AE003468) CG6994 gene product [Drosophila melanogaster],1.7439e-54,501.0,187,8
1513,8611,gnl|BL_ORD_ID|8611,gi|7298752|gb|AAF53963.1| (AE003669) CG9253 gene product [Drosophila melanogaster],1.85682e-58,501.0,205,17
1827,1955,gnl|BL_ORD_ID|1955,gi|7291960|gb|AAF47376.1| (AE003468) CG6994 gene product [Drosophila melanogaster],1.41574e-52,501.0,195,16
370,3223,gnl|BL_ORD_ID|3223,gi|7293222|gb|AAF48604.1| (AE003502) mei-41 gene product [Drosophila melanogaster],1.99269e-50,501.0,199,57
1822,6771,gnl|BL_ORD_ID|6771,gi|10727150|gb|AAF51927.2| (AE003601) Rm62 gene product [alt 1] [Drosophila melanogaster],2.61568e-54,498.0,203,21
859,6954,gnl|BL_ORD_ID|6954,gi|7297048|gb|AAF52317.1| (AE003612) eIF-4a gene product [Drosophila melanogaster],5.35204e-57,498.0,210,20
1824,6773,gnl|BL_ORD_ID|6773,gi|7296646|gb|AAF51926.1| (AE003601) Rm62 gene product [alt 3] [Drosophila melanogaster],3.31833e-54,497.0,203,21
1823,6774,gnl|BL_ORD_ID|6774,gi|10727152|gb|AAG22213.1| (AE003601) Rm62 gene product [alt 4] [Drosophila melanogaster],3.14607e-54,497.0,203,21
1825,6772,gnl|BL_ORD_ID|6772,gi|10727151|gb|AAG22212.1| (AE003601) Rm62 gene product [alt 2] [Drosophila melanogaster],4.11126e-54,497.0,203,21
